user;month;x_f1;x_f2;x_f3
bta5_c1;12;0.353305512;0.202522802;0.444171686
bta1_c3;1;0.29437788;0.222242704;0.483379416
bta1_c3;2;0.325500137;0.245957797;0.428542066
bta1_c3;3;0.339197748;0.243265306;0.417536946
bta1_c3;4;0.290247086;0.245690625;0.464062289
bta1_c3;5;0.321927099;0.237211745;0.440861156
bta1_c3;6;0.320896193;0.236081178;0.443022629
bta1_c3;7;0.310835967;0.249837655;0.439326378
bta1_c3;8;0.325965919;0.23557449;0.438459592
bta1_c3;9;0.336225597;0.243524308;0.420250096
bta1_c3;10;0.310324484;0.251016923;0.438658593
bta1_c3;11;0.319671605;0.236418447;0.443909948
bta1_c3;12;0.323144909;0.214447922;0.462407169
dom3_7;1;0.355400005;0.270164526;0.37443547
dom3_7;2;0.358260729;0.318112606;0.323626666
dom3_7;3;0.367121897;0.326195042;0.306683061
dom3_7;4;0.406970797;0.298350107;0.294679096
dom3_7;5;0.344206242;0.301672688;0.35412107
dom3_7;6;0.44543727;0.295610453;0.258952277
dom3_7;7;0.322885078;0.373998062;0.30311686
dom3_7;8;0.344456116;0.232058646;0.423485238
dom3_7;9;0.383596742;0.322597403;0.293805855
dom3_7;10;0.323341818;0.332231087;0.344427096
dom3_7;11;0.403409943;0.285562123;0.311027934
dom3_7;12;0.419638741;0.250966264;0.329394995
bta3_1;1;0.359465021;0.217010575;0.423524404
bta3_1;2;0.395333243;0.233420847;0.37124591
bta3_1;3;0.408855008;0.228124519;0.363020473
bta3_1;4;0.391491358;0.223244333;0.385264309
bta3_1;5;0.376539967;0.213918586;0.409541447
bta3_1;6;0.445337484;0.209848506;0.344814009
bta3_1;7;0.479008391;0.215603597;0.305388011
bta3_1;8;0.501909764;0.186011167;0.312079069
bta3_1;9;0.438480867;0.217050906;0.344468227
bta3_1;10;0.38129406;0.236982068;0.381723873
bta3_1;11;0.407754906;0.218937283;0.373307811
bta3_1;12;0.393340726;0.206600394;0.40005888
dom2_10;1;0.386758672;0.248204855;0.365036473
dom2_10;2;0.438545144;0.283435004;0.278019852
dom2_10;3;0.430732438;0.294390401;0.274877161
dom2_10;4;0.420586102;0.278686839;0.300727059
dom2_10;5;0.360754642;0.276038832;0.363206526
dom2_10;6;0.409702173;0.270100554;0.320197273
dom2_10;7;0.392180828;0.294389006;0.313430166
dom2_10;8;0.418994154;0.269023792;0.311982054
dom2_10;9;0.425834721;0.272974232;0.301191047
dom2_10;10;0.396438685;0.300383956;0.303177359
dom2_10;11;0.434567984;0.282443624;0.282988393
dom2_10;12;0.436724624;0.254034289;0.309241087
dom2_7;1;0.257041546;0.286264367;0.456694087
dom2_7;2;0.295398142;0.349405564;0.355196294
dom2_7;3;0.271086337;0.34950242;0.379411242
dom2_7;4;0.310813295;0.396871815;0.292314891
dom2_7;5;0.347035856;0.283296356;0.369667787
dom2_7;6;0.33989228;0.401735488;0.258372232
dom2_7;7;0.337508379;0.344372998;0.318118623
dom2_7;8;0.415897695;0.270756077;0.313346228
dom2_7;9;0.313888541;0.399615503;0.286495956
dom2_7;10;0.291960675;0.350073782;0.357965543
dom2_7;11;0.28686667;0.335922641;0.377210689
dom2_7;12;0.316765088;0.340366231;0.342868681
bta2_c3;7;0.911037892;0.070016474;0.018945634
bta2_1;1;0.217530796;0.440852006;0.341617198
bta2_1;2;0.241447628;0.456669381;0.301882991
bta2_1;3;0.239888897;0.4578813;0.302229803
bta2_1;4;0.280319076;0.43692752;0.282753404
bta2_1;5;0.253511504;0.390526285;0.355962211
bta2_1;6;0.369270683;0.341352601;0.289376716
bta2_1;7;0.448334609;0.231814701;0.319850689
bta2_1;8;0.335167901;0.256860607;0.407971492
bta2_1;9;0.293774422;0.414290008;0.291935569
bta2_1;10;0.253261377;0.438481024;0.308257598
bta2_1;11;0.252666565;0.425238416;0.322095019
bta2_1;12;0.275306224;0.370487271;0.354206505
bta6_4;1;0.273067869;0.254956398;0.471975733
bta6_4;2;0.278892866;0.332890592;0.388216542
bta6_4;3;0.288097229;0.334054958;0.377847813
bta6_4;4;0.30850715;0.315073221;0.376419629
bta6_4;5;0.28463523;0.328395047;0.386969723
bta6_4;6;0.274818145;0.314492688;0.410689167
bta6_4;7;0.284850029;0.330714031;0.38443594
bta6_4;8;0.283886867;0.297589768;0.418523364
bta6_4;9;0.307747703;0.296519983;0.395732314
bta6_4;10;0.261161393;0.327246432;0.411592175
bta6_4;11;0.272803493;0.313157447;0.41403906
bta6_4;12;0.284185607;0.299127053;0.41668734
bta6_c7;1;0.341738863;0.339990953;0.318270184
bta6_c7;2;0.480768548;0.311797292;0.20743416
bta6_c7;3;0.423788677;0.364984207;0.211227117
bta6_c7;4;0.341069682;0.314228904;0.344701415
bta6_c7;5;0.352450462;0.375760884;0.271788654
bta6_c7;7;0.479088675;0.188246366;0.33266496
bta6_c7;8;0.312376517;0.237651708;0.449971775
bta6_c7;9;0.323935634;0.358985342;0.317079024
bta6_c7;10;0.352373305;0.36929048;0.278336215
bta6_c7;11;0.407062403;0.393609892;0.199327705
bta6_c7;12;0.375440308;0.3058003;0.318759392
dom3_8;1;0.286509941;0.258945099;0.45454496
dom3_8;2;0.308873436;0.28332599;0.407800574
dom3_8;3;0.2940756;0.299167366;0.406757035
dom3_8;4;0.333617272;0.273097574;0.393285154
dom3_8;5;0.341378582;0.224240832;0.434380586
dom3_8;6;0.329702268;0.243120546;0.427177186
dom3_8;7;0.301475354;0.278123012;0.420401634
dom3_8;8;0.312429308;0.260444954;0.427125738
dom3_8;9;0.285624714;0.281447039;0.432928247
dom3_8;10;0.280465753;0.285677383;0.433856864
dom3_8;11;0.293375888;0.310007303;0.396616809
dom3_8;12;0.323282922;0.248010842;0.428706236
bta4_8;1;0.556549009;0.186265017;0.257185974
bta4_8;2;0.584360629;0.181473164;0.234166207
bta4_8;3;0.606825644;0.159417203;0.233757153
bta4_8;4;0.563397627;0.169050988;0.267551385
bta4_8;5;0.569180686;0.147675446;0.283143868
bta4_8;6;0.573113605;0.156106692;0.270779703
bta4_8;7;0.558688336;0.167140218;0.274171446
bta4_8;8;0.520829898;0.167178271;0.311991831
bta4_8;9;0.593351731;0.148515152;0.258133117
bta4_8;10;0.585854896;0.153285318;0.260859786
bta4_8;11;0.5859691;0.156807962;0.257222938
bta4_8;12;0.565564353;0.18174102;0.252694627
bta4_6;1;0.307432784;0.220131381;0.472435835
bta4_6;2;0.337963394;0.241543713;0.420492893
bta4_6;3;0.356444147;0.236822635;0.406733218
bta4_6;4;0.387252551;0.225724434;0.387023015
bta4_6;5;0.374493872;0.224925641;0.400580487
bta4_6;6;0.340226829;0.230939623;0.428833548
bta4_6;7;0.366268344;0.254769313;0.378962342
bta4_6;8;0.352331415;0.228824845;0.41884374
bta4_6;9;0.362194112;0.247252867;0.390553021
bta4_6;10;0.331960358;0.245930474;0.422109168
bta4_6;11;0.343047681;0.235681682;0.421270637
bta4_6;12;0.345039498;0.207430928;0.447529575
bta6l_1;1;0.319137236;0.224253261;0.456609503
bta6l_1;2;0.376712476;0.229748345;0.393539179
bta6l_1;3;0.402796937;0.220641056;0.376562008
bta6l_1;4;0.386552192;0.203099864;0.410347944
bta6l_1;5;0.394462089;0.194774773;0.410763138
bta6l_1;6;0.482259528;0.198872507;0.318867965
bta6l_1;7;0.474626487;0.212618995;0.312754517
bta6l_1;8;0.413340758;0.224598991;0.362060251
bta6l_1;9;0.440853818;0.230149059;0.328997123
bta6l_1;10;0.390523915;0.22688428;0.382591805
bta6l_1;11;0.392709551;0.221642414;0.385648034
bta6l_1;12;0.362860583;0.204851516;0.4322879
bta6_c2;1;0.239395846;0.234109503;0.526494651
bta6_c2;2;0.260069204;0.258961938;0.480968858
bta6_c2;3;0.252606319;0.27411713;0.473276551
bta6_c2;4;0.230175439;0.256959064;0.512865497
bta6_c2;11;0.269357315;0.250493529;0.480149156
bta6_c2;12;0.273731968;0.23278269;0.493485342
bta3_3;1;0.585596937;0.265238032;0.149165031
bta3_3;2;0.628471621;0.267748872;0.103779507
bta3_3;3;0.665225731;0.235454963;0.099319306
bta3_3;4;0.6626645;0.278209157;0.059126343
bta3_3;5;0.655901274;0.263823246;0.08027548
bta3_3;6;0.636582379;0.309995928;0.053421693
bta3_3;7;0.595035816;0.350607478;0.054356706
bta3_3;8;0.566363822;0.328587701;0.105048477
bta3_3;9;0.607167175;0.281023435;0.11180939
bta3_3;10;0.581611199;0.329764999;0.088623802
bta3_3;11;0.654326702;0.250015937;0.095657361
bta3_3;12;0.642204049;0.211370716;0.146425235
bta5_7;1;0.27141647;0.230504376;0.498079154
bta5_7;2;0.320519449;0.29044233;0.389038221
bta5_7;3;0.355458157;0.266011298;0.378530544
bta5_7;4;0.398095465;0.233377564;0.368526971
bta5_7;5;0.325759154;0.237442054;0.436798792
bta5_7;6;0.428538261;0.240260623;0.331201116
bta5_7;7;0.515685206;0.208503134;0.27581166
bta5_7;8;0.44319205;0.244824848;0.311983102
bta5_7;9;0.499187759;0.22211839;0.278693851
bta5_7;10;0.430373896;0.257981227;0.311644877
bta5_7;11;0.52539661;0.17800996;0.29659343
bta5_7;12;0.437215657;0.202034038;0.360750305
dom2_3;1;0.358248021;0.30704242;0.334709559
dom2_3;2;0.367807496;0.286275955;0.345916549
dom2_3;3;0.42637038;0.300427577;0.273202043
dom2_3;4;0.380890327;0.286440912;0.33266876
dom2_3;5;0.415477671;0.273737592;0.310784737
dom2_3;6;0.361519713;0.300996717;0.33748357
dom2_3;7;0.421446793;0.269319422;0.309233785
dom2_3;8;0.406915536;0.281921572;0.311162892
dom2_3;9;0.451718715;0.252630228;0.295651058
dom2_3;10;0.401187037;0.305465316;0.293347647
dom2_3;11;0.382514305;0.292150545;0.32533515
dom2_3;12;0.392431995;0.263541973;0.344026032
bta4_c2;1;0.595653717;0.13459641;0.269749873
bta4_c2;2;0.648757085;0.133405526;0.217837389
bta4_c2;3;0.708714857;0.109926299;0.181358844
bta4_c2;4;0.719255148;0.102497556;0.178247296
bta4_c2;5;0.770777237;0.090536488;0.138686275
bta4_c2;6;0.526978464;0.149235521;0.323786015
bta4_c2;7;0.38522288;0.221066512;0.393710608
bta4_c2;8;0.409163596;0.2023587;0.388477704
bta4_c2;9;0.636065691;0.150180333;0.213753976
bta4_c2;10;0.664830654;0.132543956;0.20262539
bta4_c2;11;0.705895109;0.104434062;0.189670829
bta4_c2;12;0.639171477;0.119067912;0.241760611
bta1_c2;1;0.289856437;0.221416804;0.488726759
bta1_c2;2;0.320415879;0.244591472;0.434992649
bta1_c2;3;0.333277977;0.241038172;0.425683851
bta1_c2;4;0.285270783;0.241758242;0.472970975
bta1_c2;5;0.319792404;0.232413305;0.447794291
bta1_c2;6;0.316192879;0.232657417;0.451149704
bta1_c2;7;0.306206253;0.24619692;0.447596827
bta1_c2;8;0.318632907;0.23293452;0.448432573
bta1_c2;9;0.330547001;0.241384367;0.428068632
bta1_c2;10;0.30383997;0.249219711;0.44694032
bta1_c2;11;0.314794053;0.23548623;0.449719717
bta1_c2;12;0.319421546;0.213575769;0.467002685
bta2_3;1;0.24981109;0.393596153;0.356592757
bta2_3;2;0.287113926;0.345412339;0.367473735
bta2_3;3;0.275289114;0.440590865;0.284120021
bta2_3;4;0.319776211;0.430793784;0.249430005
bta2_3;5;0.24742268;0.336521424;0.416055896
bta2_3;7;0.331797235;0.251612903;0.416589862
bta2_3;8;0.331491713;0.230202578;0.438305709
bta2_3;9;0.305842403;0.353953851;0.340203746
bta2_3;10;0.296496734;0.367307064;0.336196203
bta2_3;11;0.345600403;0.346942511;0.307457087
bta2_3;12;0.254748373;0.35419182;0.391059807
bta3_6;1;0.469253777;0.248643738;0.282102485
bta3_6;2;0.504148356;0.248673438;0.247178206
bta3_6;3;0.528674972;0.251812013;0.219513015
bta3_6;4;0.622368001;0.231516191;0.146115808
bta3_6;5;0.629325076;0.262795459;0.107879465
bta3_6;6;0.589329314;0.30500414;0.105666546
bta3_6;7;0.609835253;0.283338216;0.106826531
bta3_6;8;0.565271852;0.244099111;0.190629037
bta3_6;9;0.642585237;0.261895895;0.095518868
bta3_6;10;0.629762461;0.283293204;0.086944335
bta3_6;11;0.639604355;0.239444701;0.120950944
bta3_6;12;0.528280337;0.204113359;0.267606304
bta3_c1;1;0.365833121;0.20240267;0.43176421
bta3_c1;2;0.356640303;0.235671889;0.407687807
bta3_c1;3;0.379389708;0.221287016;0.399323276
bta3_c1;4;0.357850998;0.213519807;0.428629195
bta3_c1;5;0.245810113;0.221046922;0.533142965
bta3_c1;6;0.185659313;0.216502665;0.597838022
bta3_c1;7;0.155019642;0.261373296;0.583607062
bta3_c1;8;0.171022151;0.231563667;0.597414182
bta3_c1;9;0.450307608;0.23083218;0.318860212
bta3_c1;10;0.452891554;0.224587738;0.322520708
bta3_c1;11;0.416415417;0.221990076;0.361594508
bta3_c1;12;0.390798714;0.202685025;0.406516261
dom4_10;1;0.327215973;0.236137273;0.436646754
dom4_10;2;0.290764053;0.342550066;0.366685881
dom4_10;3;0.354620056;0.339602039;0.305777905
dom4_10;4;0.311327311;0.327032662;0.361640028
dom4_10;5;0.298896365;0.337819034;0.363284601
dom4_10;6;0.30937161;0.294843484;0.395784906
dom4_10;7;0.356475758;0.293915128;0.349609115
dom4_10;8;0.368908151;0.24901111;0.382080739
dom4_10;9;0.325691757;0.312896985;0.361411258
dom4_10;10;0.345178037;0.295830199;0.358991763
dom4_10;11;0.361676343;0.242769548;0.395554109
dom4_10;12;0.364651527;0.24963195;0.385716523
bta1_1;1;0.384682238;0.205975014;0.409342749
bta1_1;2;0.388429752;0.236441116;0.375129132
bta1_1;3;0.418749639;0.237025919;0.344224441
bta1_1;4;0.449947414;0.251266852;0.298785735
bta1_1;5;0.443240206;0.238519589;0.318240206
bta1_1;6;0.428961323;0.239394885;0.331643793
bta1_1;7;0.418752565;0.225379565;0.35586787
bta1_1;8;0.372688118;0.232961743;0.394350139
bta1_1;9;0.401184028;0.232522988;0.366292984
bta1_1;10;0.379975665;0.24300365;0.377020685
bta1_1;11;0.405538529;0.22854641;0.365915061
bta1_1;12;0.407761885;0.209192259;0.383045856
bta6_c3;1;0.371559819;0.428443509;0.199996672
bta6_c3;2;0.365716056;0.453606438;0.180677506
bta6_c3;3;0.310871501;0.476621988;0.212506511
bta6_c3;4;0.306297913;0.395715747;0.29798634
bta6_c3;5;0.314717189;0.327922902;0.357359908
bta6_c3;6;0.397517416;0.257372578;0.345110006
bta6_c3;7;0.422607892;0.266153739;0.311238369
bta6_c3;8;0.473882014;0.226025899;0.300092086
bta6_c3;9;0.314426643;0.402240247;0.28333311
bta6_c3;10;0.269442252;0.496540428;0.23401732
bta6_c3;11;0.374029753;0.424584172;0.201386074
bta6_c3;12;0.36342573;0.394456423;0.242117847
bta1_8;1;0.258370248;0.246162563;0.495467189
bta1_8;2;0.29124804;0.262036123;0.446715837
bta1_8;3;0.287244616;0.258144671;0.454610712
bta1_8;4;0.287435975;0.227779452;0.484784574
bta1_8;5;0.282983508;0.212331334;0.504685157
bta1_8;6;0.282961665;0.222057536;0.494980799
bta1_8;7;0.272689995;0.233665938;0.493644067
bta1_8;8;0.253116138;0.225285234;0.521598628
bta1_8;9;0.26797619;0.257797619;0.47422619
bta1_8;10;0.261423002;0.276061418;0.46251558
bta1_8;11;0.299098635;0.248416173;0.452485192
bta1_8;12;0.289111511;0.239507854;0.471380635
bta2_c7;1;0.075770128;0.275590421;0.648639451
bta2_c7;2;0.053640993;0.296719426;0.649639581
bta2_c7;3;0.025416061;0.290175213;0.684408726
bta2_c7;4;0.000543896;0.220766049;0.778690055
bta2_c7;5;0.00048036;0.194069587;0.805450053
bta2_c7;6;0;0.142967303;0.857032697
bta2_c7;7;0;0.138837333;0.861162667
bta2_c7;8;0;0.179518637;0.820481363
bta2_c7;9;0.002534745;0.278582735;0.71888252
bta2_c7;10;0.021433911;0.311952149;0.66661394
bta2_c7;11;0.102151537;0.279534868;0.618313595
bta2_c7;12;0.102281276;0.277113502;0.620605222
dom4_7;1;0.306327112;0.228969245;0.464703643
dom4_7;2;0.340726593;0.243389889;0.415883518
dom4_7;3;0.356269807;0.243979806;0.399750388
dom4_7;4;0.358076789;0.236139876;0.405783335
dom4_7;5;0.335670843;0.231148212;0.433180946
dom4_7;6;0.331353388;0.275296631;0.393349981
dom4_7;7;0.361681845;0.299112911;0.339205244
dom4_7;8;0.384265416;0.219185273;0.396549311
dom4_7;9;0.345861869;0.265165944;0.388972187
dom4_7;10;0.324013638;0.245896857;0.430089506
dom4_7;11;0.335770744;0.264654894;0.399574363
dom4_7;12;0.340736115;0.22209553;0.437168356
dom2_8;1;0.179063702;0.367600994;0.453335304
dom2_8;2;0.17090169;0.471557798;0.357540511
dom2_8;3;0.181460986;0.465919972;0.352619042
dom2_8;4;0.229458536;0.479479109;0.291062355
dom2_8;5;0.153946383;0.449449375;0.396604242
dom2_8;6;0.218604124;0.403170642;0.378225235
dom2_8;7;0.351128665;0.293439027;0.355432308
dom2_8;8;0.336621604;0.302110382;0.361268014
dom2_8;9;0.261723641;0.370796774;0.367479586
dom2_8;10;0.181575939;0.466516739;0.351907322
dom2_8;11;0.146609809;0.435961974;0.417428217
dom2_8;12;0.28481734;0.36504769;0.35013497
dom2_4;1;0.296594709;0.262118391;0.4412869
dom2_4;2;0.308461181;0.291979021;0.399559798
dom2_4;3;0.30907751;0.287709415;0.403213075
dom2_4;4;0.272953934;0.310390664;0.416655402
dom2_4;5;0.292034553;0.279901278;0.428064169
dom2_4;6;0.267638334;0.298078163;0.434283503
dom2_4;7;0.625333333;0.270666667;0.104
dom2_4;8;0.635501355;0.25203252;0.112466125
dom2_4;9;0.642465753;0.253424658;0.104109589
dom2_4;10;0.253838376;0.299517232;0.446644392
dom2_4;11;0.32203888;0.271250574;0.406710546
dom2_4;12;0.316817011;0.256836064;0.426346925
bta2_c6;1;0.097072559;0.292801979;0.610125462
bta2_c6;2;0.065853743;0.335217779;0.598928478
bta2_c6;3;0.036477039;0.32114476;0.642378201
bta2_c6;4;0.028483982;0.230077968;0.74143805
bta2_c6;5;0.041193763;0.190346969;0.768459268
bta2_c6;6;0.040781407;0.15848029;0.800738303
bta2_c6;7;0.109158152;0.17870215;0.712139698
bta2_c6;8;0.091700117;0.193027321;0.715272562
bta2_c6;9;0.0323759;0.296182426;0.671441674
bta2_c6;10;0.045794855;0.320568397;0.633636748
bta2_c6;11;0.098880475;0.315133936;0.585985589
bta2_c6;12;0.121000631;0.295508246;0.583491123
dom4_8;1;0.326647279;0.301121728;0.372230993
dom4_8;2;0.396517277;0.341475358;0.262007365
dom4_8;3;0.437396542;0.302542446;0.260061012
dom4_8;4;0.26120582;0.369273018;0.369521163
dom4_8;5;0.274864735;0.356420608;0.368714657
dom4_8;6;0.333669492;0.321924144;0.344406363
dom4_8;7;0.384748512;0.31399441;0.301257078
dom4_8;9;0.382676643;0.30978405;0.307539307
dom4_8;10;0.33053077;0.340557446;0.328911784
dom4_8;11;0.381487481;0.293518158;0.324994361
dom4_8;12;0.389242699;0.309137157;0.301620144
bta5_9;1;0.186965823;0.2888879;0.524146277
bta5_9;2;0.213048476;0.316117962;0.470833562
bta5_9;3;0.241904168;0.33581819;0.422277642
bta5_9;4;0.392158062;0.273910592;0.333931346
bta5_9;5;0.356988625;0.304807193;0.338204183
bta5_9;6;0.345492539;0.297180923;0.357326538
bta5_9;7;0.340497863;0.303975079;0.355527058
bta5_9;8;0.321216947;0.238564077;0.440218976
bta5_9;9;0.265505638;0.288247895;0.446246467
bta5_9;10;0.212210106;0.31990827;0.467881624
bta5_9;11;0.215393586;0.323202875;0.461403539
bta5_9;12;0.225219232;0.280539723;0.494241045
bta2_2;1;0.514355708;0.15803444;0.327609852
bta2_2;2;0.525602833;0.17363336;0.300763807
bta2_2;3;0.534985585;0.171655331;0.293359084
bta2_2;4;0.526817089;0.166661905;0.306521006
bta2_2;5;0.467741136;0.175949071;0.356309793
bta2_2;6;0.523074103;0.171531554;0.305394343
bta2_2;7;0.546538423;0.174478568;0.278983009
bta2_2;8;0.556865159;0.158495117;0.284639724
bta2_2;9;0.543049946;0.171744163;0.285205891
bta2_2;10;0.523802158;0.174967827;0.301230015
bta2_2;11;0.521245908;0.169855175;0.308898917
bta2_2;12;0.547511208;0.145054933;0.307433859
dom3_5;1;0.267794041;0.23080696;0.501398999
dom3_5;2;0.344914537;0.235061479;0.420023984
dom3_5;3;0.348582982;0.217292938;0.43412408
dom3_5;4;0.330417053;0.255144977;0.41443797
dom3_5;5;0.311574578;0.252174985;0.436250437
dom3_5;6;0.344501835;0.23575071;0.419747455
dom3_5;7;0.361325642;0.24989838;0.388775978
dom3_5;8;0.351416133;0.259096023;0.389487844
dom3_5;9;0.395603033;0.255869633;0.348527334
dom3_5;10;0.356812995;0.266292892;0.376894114
dom3_5;11;0.364628173;0.233180226;0.402191601
dom3_5;12;0.290663974;0.214530551;0.494805475
bta1_9;1;0.329423648;0.262499879;0.408076473
bta1_9;2;0.388278205;0.286999101;0.324722694
bta1_9;4;0.328788055;0.278612832;0.392599113
bta1_9;5;0.342234389;0.288577892;0.369187719
bta1_9;6;0.369785338;0.27582017;0.354394492
bta1_9;7;0.423223015;0.260503369;0.316273616
bta1_9;8;0.35253724;0.290475025;0.356987734
bta1_9;9;0.397815521;0.2560396;0.346144879
bta1_9;10;0.350266646;0.296222197;0.353511156
bta1_9;11;0.40569079;0.226074365;0.368234844
bta1_9;12;0.356952148;0.231870612;0.41117724
